file,page,school_group,group_code,requirement,plan,match
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,382,3467,500,选考化学,63006,3467专业组:500(选考化学)63006
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,382,3467,516,选考化学且生物学,4033,3467专业组:516(选考化学且生物学)4033
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,382,3467,600,选考生物学,2035,3467专业组:600(选考生物学)2035
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,382,3467,900,选考地理,2036,3467专业组:900(选考地理)2036
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,383,3468,500,选考化学,8001,3468专业组:500(选考化学)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,383,3469,999,不限选考科目,1001,3469专业组:999(不限选考科目)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,383,3469,500,选考化学,18002,3469专业组:500(选考化学)18002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,383,3469,900,选考地理,6006,3469专业组:900(选考地理)6006
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,383,3470,999,不限选考科目,12001,3470专业组:999(不限选考科目)12001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,383,3471,999,不限选考科目,4001,3471专业组:999(不限选考科目)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,383,3471,500,选考化学,7002,3471专业组:500(选考化学)7002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,383,3471,516,选考化学且生物学,2007,3471专业组:516(选考化学且生物学)2007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,383,3472,500,选考化学,15001,3472专业组:500(选考化学)15001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,383,3473,999,不限选考科目,11484,3473专业组:999(不限选考科目)11484
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,384,3473,500,选考化学,19005,3473专业组:500(选考化学)19005
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,384,3474,500,选考化学,18001,3474专业组:500(选考化学)18001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,384,3475,999,不限选考科目,17001,3475专业组:999(不限选考科目)17001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,384,3475,500,选考化学,59003,3475专业组:500(选考化学)59003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,385,3476,999,不限选考科目,8001,3476专业组:999(不限选考科目)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,385,3476,500,选考化学,13005,3476专业组:500(选考化学)13005
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,385,3476,600,选考生物学,2011,3476专业组:600(选考生物学)2011
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,385,3477,999,不限选考科目,16002,3477专业组:999(不限选考科目)16002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,386,3477,500,选考化学,11015,3477专业组:500(选考化学)11015
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,386,3478,999,不限选考科目,19001,3478专业组:999(不限选考科目)19001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,386,3479,999,不限选考科目,21001,3479专业组:999(不限选考科目)21001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,386,3479,500,选考化学,8007,3479专业组:500(选考化学)8007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,386,3480,999,不限选考科目,7011,3480专业组:999(不限选考科目)7011
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,387,3480,500,选考化学,17018,3480专业组:500(选考化学)17018
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,387,3480,516,选考化学且生物学,1030,3480专业组:516(选考化学且生物学)1030
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,387,3480,600,选考生物学,1031,3480专业组:600(选考生物学)1031
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,387,3480,900,选考地理,2032,3480专业组:900(选考地理)2032
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,387,3482,999,不限选考科目,1001,3482专业组:999(不限选考科目)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,387,3483,999,不限选考科目,1001,3483专业组:999(不限选考科目)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,387,3483,500,选考化学,20002,3483专业组:500(选考化学)20002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,388,3484,999,不限选考科目,5001,3484专业组:999(不限选考科目)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,388,3484,500,选考化学,11004,3484专业组:500(选考化学)11004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,388,3485,500,选考化学,5001,3485专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,388,3486,500,选考化学,88002,3486专业组:500(选考化学)88002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,389,3487,500,选考化学,20001,3487专业组:500(选考化学)20001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,389,3488,500,选考化学,4001,3488专业组:500(选考化学)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,389,3489,500,选考化学,17001,3489专业组:500(选考化学)17001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,389,3490,999,不限选考科目,15001,3490专业组:999(不限选考科目)15001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,389,3490,500,选考化学,53004,3490专业组:500(选考化学)53004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,390,3491,999,不限选考科目,1001,3491专业组:999(不限选考科目)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,390,3491,500,选考化学,17002,3491专业组:500(选考化学)17002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,390,3492,999,不限选考科目,10001,3492专业组:999(不限选考科目)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,390,3492,500,选考化学,44004,3492专业组:500(选考化学)44004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,390,3493,500,选考化学,34001,3493专业组:500(选考化学)34001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,391,3494,500,选考化学,15001,3494专业组:500(选考化学)15001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,391,3495,999,不限选考科目,67003,3495专业组:999(不限选考科目)67003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,391,3498,999,不限选考科目,4001,3498专业组:999(不限选考科目)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,391,3499,999,不限选考科目,2001,3499专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,391,3499,500,选考化学,4002,3499专业组:500(选考化学)4002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,392,3501,500,选考化学,8001,3501专业组:500(选考化学)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,392,3505,999,不限选考科目,9001,3505专业组:999(不限选考科目)9001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,392,3506,999,不限选考科目,13001,3506专业组:999(不限选考科目)13001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,392,3506,500,选考化学,36011,3506专业组:500(选考化学)36011
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,393,3507,999,不限选考科目,19001,3507专业组:999(不限选考科目)19001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,393,3507,500,选考化学,72009,3507专业组:500(选考化学)72009
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,394,3508,999,不限选考科目,2001,3508专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,394,3508,500,选考化学,3002,3508专业组:500(选考化学)3002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,394,3510,999,不限选考科目,18001,3510专业组:999(不限选考科目)18001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,394,3510,500,选考化学,12016,3510专业组:500(选考化学)12016
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,394,3511,999,不限选考科目,8001,3511专业组:999(不限选考科目)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,394,3511,500,选考化学,60004,3511专业组:500(选考化学)60004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,395,3511,900,选考地理,2020,3511专业组:900(选考地理)2020
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,395,3512,500,选考化学,4001,3512专业组:500(选考化学)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,395,3512,516,选考化学且生物学,36002,3512专业组:516(选考化学且生物学)36002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,395,3512,617,选考生物学且思想政治,1013,3512专业组:617(选考生物学且思想政治)1013
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,395,3513,999,不限选考科目,2001,3513专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,395,3513,500,选考化学,68002,3513专业组:500(选考化学)68002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,396,3514,999,不限选考科目,6001,3514专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,396,3514,500,选考化学,40003,3514专业组:500(选考化学)40003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,396,3516,999,不限选考科目,19001,3516专业组:999(不限选考科目)19001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,396,3516,500,选考化学,6007,3516专业组:500(选考化学)6007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,396,3516,516,选考化学且生物学,5009,3516专业组:516(选考化学且生物学)5009
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,396,3517,999,不限选考科目,5001,3517专业组:999(不限选考科目)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,396,3517,500,选考化学,35004,3517专业组:500(选考化学)35004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,397,3518,999,不限选考科目,5001,3518专业组:999(不限选考科目)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,397,3518,500,选考化学,68002,3518专业组:500(选考化学)68002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,397,3519,999,不限选考科目,2001,3519专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,397,3520,999,不限选考科目,36001,3520专业组:999(不限选考科目)36001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,398,3520,500,选考化学,50022,3520专业组:500(选考化学)50022
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,398,3520,700,选考思想政治,1038,3520专业组:700(选考思想政治)1038
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,398,3520,900,选考地理,6039,3520专业组:900(选考地理)6039
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,398,3521,999,不限选考科目,7001,3521专业组:999(不限选考科目)7001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,398,3521,500,选考化学,10004,3521专业组:500(选考化学)10004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,398,3521,516,选考化学且生物学,36009,3521专业组:516(选考化学且生物学)36009
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,399,3523,999,不限选考科目,26001,3523专业组:999(不限选考科目)26001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,399,3523,500,选考化学,20012,3523专业组:500(选考化学)20012
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,399,3524,500,选考化学,41001,3524专业组:500(选考化学)41001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,399,3525,500,选考化学,3001,3525专业组:500(选考化学)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,399,3526,500,选考化学,5001,3526专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,399,3527,500,选考化学,15001,3527专业组:500(选考化学)15001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,400,3528,999,不限选考科目,11001,3528专业组:999(不限选考科目)11001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,400,3528,500,选考化学,17010,3528专业组:500(选考化学)17010
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,400,3528,516,选考化学且生物学,12020,3528专业组:516(选考化学且生物学)12020
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,400,3528,900,选考地理,2023,3528专业组:900(选考地理)2023
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,400,3529,999,不限选考科目,8001,3529专业组:999(不限选考科目)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,400,3529,700,选考思想政治,2003,3529专业组:700(选考思想政治)2003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,400,3530,500,选考化学,4001,3530专业组:500(选考化学)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,401,3531,500,选考化学,20001,3531专业组:500(选考化学)20001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,401,3532,999,不限选考科目,2001,3532专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,401,3532,500,选考化学,4002,3532专业组:500(选考化学)4002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,401,3533,999,不限选考科目,2001,3533专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,401,3533,500,选考化学,24002,3533专业组:500(选考化学)24002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,401,3533,900,选考地理,3011,3533专业组:900(选考地理)3011
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,401,3534,500,选考化学,5001,3534专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,401,3535,999,不限选考科目,4001,3535专业组:999(不限选考科目)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,401,3535,500,选考化学,9002,3535专业组:500(选考化学)9002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,401,3537,500,选考化学,34001,3537专业组:500(选考化学)34001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,402,3538,999,不限选考科目,6003,3538专业组:999(不限选考科目)6003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,402,3538,500,选考化学,27006,3538专业组:500(选考化学)27006
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,402,3539,999,不限选考科目,3001,3539专业组:999(不限选考科目)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,402,3540,999,不限选考科目,4001,3540专业组:999(不限选考科目)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,402,3540,500,选考化学,26002,3540专业组:500(选考化学)26002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,402,3541,500,选考化学,6001,3541专业组:500(选考化学)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,402,3542,999,不限选考科目,1001,3542专业组:999(不限选考科目)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,402,3542,500,选考化学,29002,3542专业组:500(选考化学)29002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,403,3543,500,选考化学,2001,3543专业组:500(选考化学)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,403,3544,500,选考化学,9001,3544专业组:500(选考化学)9001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,403,3545,999,不限选考科目,6001,3545专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,403,3545,500,选考化学,32006,3545专业组:500(选考化学)32006
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,404,3545,516,选考化学且生物学,13021,3545专业组:516(选考化学且生物学)13021
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,404,3545,600,选考生物学,7025,3545专业组:600(选考生物学)7025
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,404,3546,999,不限选考科目,9001,3546专业组:999(不限选考科目)9001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,404,3546,500,选考化学,59005,3546专业组:500(选考化学)59005
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,404,3546,900,选考地理,9022,3546专业组:900(选考地理)9022
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,404,3547,999,不限选考科目,2001,3547专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,404,3547,500,选考化学,19003,3547专业组:500(选考化学)19003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,405,3547,600,选考生物学,1012,3547专业组:600(选考生物学)1012
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,405,3548,500,选考化学,1001,3548专业组:500(选考化学)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,405,3548,516,选考化学且生物学,2002,3548专业组:516(选考化学且生物学)2002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,405,3548,600,选考生物学,2003,3548专业组:600(选考生物学)2003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,405,3549,500,选考化学,12001,3549专业组:500(选考化学)12001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,405,3549,516,选考化学且生物学,2004,3549专业组:516(选考化学且生物学)2004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,405,3550,500,选考化学,6001,3550专业组:500(选考化学)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,405,3551,999,不限选考科目,2001,3551专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,405,3551,500,选考化学,2002,3551专业组:500(选考化学)2002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,405,3552,999,不限选考科目,10001,3552专业组:999(不限选考科目)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,406,3552,500,选考化学,18007,3552专业组:500(选考化学)18007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,406,3553,999,不限选考科目,8001,3553专业组:999(不限选考科目)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,406,3553,500,选考化学,52002,3553专业组:500(选考化学)52002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,406,3554,999,不限选考科目,5001,3554专业组:999(不限选考科目)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,406,3555,999,不限选考科目,53001,3555专业组:999(不限选考科目)53001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,407,3555,500,选考化学,16023,3555专业组:500(选考化学)16023
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,407,3555,700,选考思想政治,2028,3555专业组:700(选考思想政治)2028
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,407,3556,999,不限选考科目,10001,3556专业组:999(不限选考科目)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,407,3557,999,不限选考科目,12002,3557专业组:999(不限选考科目)12002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,407,3557,500,选考化学,22007,3557专业组:500(选考化学)22007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,408,3557,516,选考化学且生物学,15020,3557专业组:516(选考化学且生物学)15020
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,408,3557,700,选考思想政治,2031,3557专业组:700(选考思想政治)2031
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,408,3557,900,选考地理,4032,3557专业组:900(选考地理)4032
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,408,3558,500,选考化学,13001,3558专业组:500(选考化学)13001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,408,3558,516,选考化学且生物学,4004,3558专业组:516(选考化学且生物学)4004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,408,3559,500,选考化学,20001,3559专业组:500(选考化学)20001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,408,3560,500,选考化学,1001,3560专业组:500(选考化学)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,408,3561,999,不限选考科目,9001,3561专业组:999(不限选考科目)9001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,409,3561,500,选考化学,30004,3561专业组:500(选考化学)30004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,409,3562,500,选考化学,4001,3562专业组:500(选考化学)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,409,3563,999,不限选考科目,6001,3563专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,409,3563,500,选考化学,29004,3563专业组:500(选考化学)29004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,409,3564,500,选考化学,4001,3564专业组:500(选考化学)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,409,3565,999,不限选考科目,2001,3565专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,409,3565,500,选考化学,2002,3565专业组:500(选考化学)2002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,409,3566,500,选考化学,16001,3566专业组:500(选考化学)16001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,410,3566,900,选考地理,6006,3566专业组:900(选考地理)6006
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,410,3569,500,选考化学,5001,3569专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,410,3570,999,不限选考科目,4001,3570专业组:999(不限选考科目)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,410,3570,500,选考化学,7003,3570专业组:500(选考化学)7003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,410,3571,500,选考化学,18001,3571专业组:500(选考化学)18001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,410,3572,500,选考化学,3001,3572专业组:500(选考化学)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,410,3573,999,不限选考科目,12001,3573专业组:999(不限选考科目)12001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,410,3573,500,选考化学,28006,3573专业组:500(选考化学)28006
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,411,3574,999,不限选考科目,9001,3574专业组:999(不限选考科目)9001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,411,3574,500,选考化学,91004,3574专业组:500(选考化学)91004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,411,3575,999,不限选考科目,19001,3575专业组:999(不限选考科目)19001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,411,3575,500,选考化学,5007,3575专业组:500(选考化学)5007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,411,3576,999,不限选考科目,1001,3576专业组:999(不限选考科目)1001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,411,3577,999,不限选考科目,55001,3577专业组:999(不限选考科目)55001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,412,3577,500,选考化学,14016,3577专业组:500(选考化学)14016
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,412,3578,999,不限选考科目,8001,3578专业组:999(不限选考科目)8001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,412,3578,500,选考化学,11009,3578专业组:500(选考化学)11009
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,412,3579,500,选考化学,4001,3579专业组:500(选考化学)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,412,3581,999,不限选考科目,3001,3581专业组:999(不限选考科目)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,413,3582,999,不限选考科目,2001,3582专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,413,3583,500,选考化学,34007,3583专业组:500(选考化学)34007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,413,3584,500,选考化学,20001,3584专业组:500(选考化学)20001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,413,3585,500,选考化学,5001,3585专业组:500(选考化学)5001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,413,3586,999,不限选考科目,10001,3586专业组:999(不限选考科目)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,413,3586,500,选考化学,19007,3586专业组:500(选考化学)19007
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,414,3587,500,选考化学,30001,3587专业组:500(选考化学)30001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,414,3588,999,不限选考科目,30001,3588专业组:999(不限选考科目)30001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,414,3588,500,选考化学,11015,3588专业组:500(选考化学)11015
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,414,3589,999,不限选考科目,3001,3589专业组:999(不限选考科目)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,414,3589,500,选考化学,59002,3589专业组:500(选考化学)59002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,415,3590,500,选考化学,10001,3590专业组:500(选考化学)10001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,415,3591,999,不限选考科目,3001,3591专业组:999(不限选考科目)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,415,3591,500,选考化学,41003,3591专业组:500(选考化学)41003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,415,3592,999,不限选考科目,88001,3592专业组:999(不限选考科目)88001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,415,3593,999,不限选考科目,3003,3593专业组:999(不限选考科目)3003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,416,3593,500,选考化学,80004,3593专业组:500(选考化学)80004
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,416,3593,600,选考生物学,2026,3593专业组:600(选考生物学)2026
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,416,3594,500,选考化学,3001,3594专业组:500(选考化学)3001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,416,3596,999,不限选考科目,67152,3596专业组:999(不限选考科目)67152
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,417,3596,500,选考化学,20002,3596专业组:500(选考化学)20002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,417,3597,500,选考化学,4001,3597专业组:500(选考化学)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,417,3598,999,不限选考科目,18001,3598专业组:999(不限选考科目)18001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,417,3598,500,选考化学,73006,3598专业组:500(选考化学)73006
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,417,3599,999,不限选考科目,4001,3599专业组:999(不限选考科目)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,417,3599,500,选考化学,16003,3599专业组:500(选考化学)16003
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,418,3600,999,不限选考科目,6001,3600专业组:999(不限选考科目)6001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,418,3600,500,选考化学,27005,3600专业组:500(选考化学)27005
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,418,3601,999,不限选考科目,2001,3601专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,418,3601,500,选考化学,18002,3601专业组:500(选考化学)18002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,418,3602,999,不限选考科目,4001,3602专业组:999(不限选考科目)4001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,418,3602,500,选考化学,41002,3602专业组:500(选考化学)41002
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,419,3602,900,选考地理,2015,3602专业组:900(选考地理)2015
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,419,3603,999,不限选考科目,2001,3603专业组:999(不限选考科目)2001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,419,3604,500,选考化学,21001,3604专业组:500(选考化学)21001
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,419,3604,600,选考生物学,2010,3604专业组:600(选考生物学)2010
