file,page,school_group,group_code,requirement,plan,line,clean
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,61,2215,500,选考化学,3,2215 专业组:500 (选考化学) 3,2215专业组:500(选考化学)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,61,2216,500,选考化学,15,2216 专业组:500 (选考化学) 15,2216专业组:500(选考化学)15
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,61,2217,999,不限选考科目,3,2217 专业组:999 (不限选考科目) 3,2217专业组:999(不限选考科目)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,61,2217,500,选考化学,6,2217 专业组:500 (选考化学) 6,2217专业组:500(选考化学)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,61,2218,500,选考化学,12,2218 专业组:500 (选考化学) 12,2218专业组:500(选考化学)12
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,61,2219,999,不限选考科目,6,2219 专业组:999 (不限选考科目) 6,2219专业组:999(不限选考科目)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,61,2219,500,选考化学,4,2219 专业组:500 (选考化学) 4,2219专业组:500(选考化学)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,61,2219,900,选考地理,4,2219 专业组:900 (选考地理) 4,2219专业组:900(选考地理)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,61,2221,999,不限选考科目,2,2221 专业组:999 (不限选考科目) 2,2221专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,61,2221,500,选考化学,22,2221 专业组:500 (选考化学) 22,2221专业组:500(选考化学)22
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,62,2222,999,不限选考科目,6,2222 专业组:999 (不限选考科目) 6,2222专业组:999(不限选考科目)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,62,2223,999,不限选考科目,2,2223 专业组:999 (不限选考科目) 2,2223专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,62,2223,500,选考化学,3,2223 专业组:500 (选考化学) 3,2223专业组:500(选考化学)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,62,2224,500,选考化学,10,2224 专业组:500 (选考化学) 10,2224专业组:500(选考化学)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,62,2225,999,不限选考科目,17,2225 专业组:999 (不限选考科目) 17,2225专业组:999(不限选考科目)17
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,62,2225,500,选考化学,23,2225 专业组:500 (选考化学) 23,2225专业组:500(选考化学)23
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,62,2226,999,不限选考科目,2,2226 专业组:999 (不限选考科目) 2,2226专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,62,2226,500,选考化学,4,2226 专业组:500 (选考化学) 4,2226专业组:500(选考化学)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,63,2227,500,选考化学,7,2227 专业组:500 (选考化学) 7,2227专业组:500(选考化学)7
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,63,2228,999,不限选考科目,2,2228 专业组:999 (不限选考科目) 2,2228专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,63,2228,500,选考化学,17,2228 专业组:500 (选考化学) 17,2228专业组:500(选考化学)17
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,63,2229,500,选考化学,8,2229 专业组:500 (选考化学) 8,2229专业组:500(选考化学)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,63,2230,500,选考化学,23,2230 专业组:500 (选考化学) 23,2230专业组:500(选考化学)23
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,64,2231,500,选考化学,3,2231 专业组:500 (选考化学) 3,2231专业组:500(选考化学)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,64,2232,999,不限选考科目,5,2232 专业组:999 (不限选考科目) 5,2232专业组:999(不限选考科目)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,64,2232,500,选考化学,19,2232 专业组:500 (选考化学) 19,2232专业组:500(选考化学)19
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,64,2233,500,选考化学,3,2233 专业组:500 (选考化学) 3,2233专业组:500(选考化学)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,64,2234,999,不限选考科目,9,2234 专业组:999 (不限选考科目) 9,2234专业组:999(不限选考科目)9
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,64,2235,999,不限选考科目,4,2235 专业组:999 (不限选考科目) 4,2235专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,64,2235,500,选考化学,48,2235 专业组:500 (选考化学) 48,2235专业组:500(选考化学)48
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,65,2235,516,选考化学且生物学,2,2235 专业组:516 (选考化学且生物学) 2,2235专业组:516(选考化学且生物学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,65,2236,999,不限选考科目,3,2236 专业组:999 (不限选考科目) 3,2236专业组:999(不限选考科目)3
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,65,2237,500,选考化学,2,2237 专业组:500 (选考化学) 2,2237专业组:500(选考化学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,65,2238,999,不限选考科目,8,2238 专业组:999 (不限选考科目) 8,2238专业组:999(不限选考科目)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,65,2238,500,选考化学,48,2238 专业组:500 (选考化学) 48,2238专业组:500(选考化学)48
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,66,2239,500,选考化学,13,2239 专业组:500 (选考化学) 13,2239专业组:500(选考化学)13
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,66,2240,500,选考化学,28,2240 专业组:500 (选考化学) 28,2240专业组:500(选考化学)28
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,67,2241,999,不限选考科目,1,2241 专业组:999 (不限选考科目) 1,2241专业组:999(不限选考科目)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,67,2241,500,选考化学,25,2241 专业组:500 (选考化学) 25,2241专业组:500(选考化学)25
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,67,2242,999,不限选考科目,5,2242 专业组:999 (不限选考科目) 5,2242专业组:999(不限选考科目)5
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,67,2243,999,不限选考科目,2,2243 专业组:999 (不限选考科目) 2,2243专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,67,2245,999,不限选考科目,4,2245 专业组:999 (不限选考科目) 4,2245专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,67,2248,500,选考化学,1,2248 专业组:500 (选考化学) 1,2248专业组:500(选考化学)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,67,2249,500,选考化学,10,2249 专业组:500 (选考化学) 10,2249专业组:500(选考化学)10
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,68,2250,500,选考化学,6,2250 专业组:500 (选考化学) 6,2250专业组:500(选考化学)6
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,68,2251,999,不限选考科目,4,2251 专业组:999 (不限选考科目) 4,2251专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,68,2252,999,不限选考科目,1,2252 专业组:999 (不限选考科目) 1,2252专业组:999(不限选考科目)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,68,2252,500,选考化学,2,2252 专业组:500 (选考化学) 2,2252专业组:500(选考化学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,68,2253,500,选考化学,73,2253 专业组:500 (选考化学) 73,2253专业组:500(选考化学)73
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,69,2254,500,选考化学,8,2254 专业组:500 (选考化学) 8,2254专业组:500(选考化学)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,69,2256,500,选考化学,8,2256 专业组:500 (选考化学) 8,2256专业组:500(选考化学)8
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,69,2257,500,选考化学,52,2257 专业组:500 (选考化学) 52,2257专业组:500(选考化学)52
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,69,2258,500,选考化学,65,2258 专业组:500 (选考化学) 65,2258专业组:500(选考化学)65
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,70,2259,500,选考化学,13,2259 专业组:500 (选考化学) 13,2259专业组:500(选考化学)13
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,70,2260,999,不限选考科目,1,2260 专业组:999 (不限选考科目) 1,2260专业组:999(不限选考科目)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,70,2260,500,选考化学,9,2260 专业组:500 (选考化学) 9,2260专业组:500(选考化学)9
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,70,2261,500,选考化学,75,2261 专业组:500 (选考化学) 75,2261专业组:500(选考化学)75
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,70,2262,500,选考化学,2,2262 专业组:500 (选考化学) 2,2262专业组:500(选考化学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,71,2263,500,选考化学,2,2263 专业组:500 (选考化学) 2,2263专业组:500(选考化学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,71,2264,500,选考化学,2,2264 专业组:500 (选考化学) 2,2264专业组:500(选考化学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,71,2265,500,选考化学,4,2265 专业组:500 (选考化学) 4,2265专业组:500(选考化学)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,71,2266,500,选考化学,2,2266 专业组:500 (选考化学) 2,2266专业组:500(选考化学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,71,2267,999,不限选考科目,4,2267 专业组:999 (不限选考科目) 4,2267专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,71,2267,500,选考化学,11,2267 专业组:500 (选考化学) 11,2267专业组:500(选考化学)11
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,71,2268,999,不限选考科目,4,2268 专业组:999 (不限选考科目) 4,2268专业组:999(不限选考科目)4
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,71,2269,500,选考化学,21,2269 专业组:500 (选考化学) 21,2269专业组:500(选考化学)21
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,72,2270,500,选考化学,39,2270 专业组:500 (选考化学) 39,2270专业组:500(选考化学)39
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,72,2271,999,不限选考科目,9,2271 专业组:999 (不限选考科目) 9,2271专业组:999(不限选考科目)9
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,72,2272,500,选考化学,46,2272 专业组:500 (选考化学) 46,2272专业组:500(选考化学)46
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,73,2273,500,选考化学,12,2273 专业组:500 (选考化学) 12,2273专业组:500(选考化学)12
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,73,2274,999,不限选考科目,2,2274 专业组:999 (不限选考科目) 2,2274专业组:999(不限选考科目)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,73,2274,500,选考化学,9,2274 专业组:500 (选考化学) 9,2274专业组:500(选考化学)9
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,73,2275,500,选考化学,2,2275 专业组:500 (选考化学) 2,2275专业组:500(选考化学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,73,2275,900,选考地理,1,2275 专业组:900 (选考地理) 1,2275专业组:900(选考地理)1
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,73,2279,999,不限选考科目,7,2279 专业组:999 (不限选考科目) 7,2279专业组:999(不限选考科目)7
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,73,2279,500,选考化学,11,2279 专业组:500 (选考化学) 11,2279专业组:500(选考化学)11
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,74,2279,600,选考生物学,2,2279 专业组:600 (选考生物学) 2,2279专业组:600(选考生物学)2
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,74,2279,900,选考地理,2,2279 专业组:900 (选考地理) 2,2279专业组:900(选考地理)2
