file,page,school_group,group_code,requirement,group_plan,major_code,raw,clean
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,307,3147,500,选考化学,76,023,023 城市地下空间工程 四 3 6600,023城市地下空间工程四36600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,307,3147,500,选考化学,76,024,024 道路桥梁与渡河工程 四 3 6600,024道路桥梁与渡河工程四36600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,307,3147,500,选考化学,76,025,025 智能建造 四 6 5500,025智能建造四65500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,307,3147,500,选考化学,76,026,026 智慧交通 四 2 5500,026智慧交通四25500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,307,3147,500,选考化学,76,027,027 环境科学 四 3 5500,027环境科学四35500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,307,3148,999,不限选考科目,3,001,001 建筑学 (中外合作办学) 五 3 50000 新西兰理工学院,001建筑学(中外合作办学)五350000新西兰理工学院
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,307,3148,500,选考化学,3,002,002 土木工程 (中外合作办学) 四 3 48000 澳大利亚格里菲斯大学,002土木工程(中外合作办学)四348000澳大利亚格里菲斯大学
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3149,999,不限选考科目,4,003,003 工程管理 四 2 6325,003工程管理四26325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3149,999,不限选考科目,4,004,004 物流工程 四 2 6600,004物流工程四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3149,500,选考化学,11,005,005 应用物理学 四 2 5500,005应用物理学四25500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3149,500,选考化学,11,006,006 材料成型及控制工程 四 2 6325,006材料成型及控制工程四26325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3149,500,选考化学,11,007,007 人工智能 四 3 5500,007人工智能四35500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3149,500,选考化学,11,008,008 交通运输 四 2 6325,008交通运输四26325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3149,500,选考化学,11,009,"009 飞行器制造工程 四 2 6325 无色盲、无色弱。因专业培养要求,非英","009飞行器制造工程四26325无色盲、无色弱。因专业培养要求,非英"
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,999,不限选考科目,2,001,001 国际经济与贸易 四 2 6325,001国际经济与贸易四26325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,002,002 应用化学 四 2 6325,002应用化学四26325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,003,003 统计学 四 2 6600,003统计学四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,004,004 工程力学 四 2 6325,004工程力学四26325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,005,005 金属材料工程 四 2 6600,005金属材料工程四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,006,006 储能科学与工程 四 2 6325,006储能科学与工程四26325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,007,007 电子信息工程 四 6 6600,007电子信息工程四66600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,008,008 集成电路设计与集成系统 四 7 5500,008集成电路设计与集成系统四75500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,009,009 海洋信息工程 四 6 6325,009海洋信息工程四66325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,010,010 自动化 四 4 6600,010自动化四46600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,011,011 物联网工程 四 2 6600,011物联网工程四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,012,012 智能科学与技术 四 2 6325,012智能科学与技术四26325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,013,013 土木工程 四 2 6600,013土木工程四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,014,014 建筑环境与能源应用工程 四 2 6325,014建筑环境与能源应用工程四26325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,015,015 城市地下空间工程 四 2 6325,015城市地下空间工程四26325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,016,016 测绘工程 (时空信息未来技术学院) 四 2 6600,016测绘工程(时空信息未来技术学院)四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,017,017 资源勘查工程 四 2 6600,017资源勘查工程四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,018,018 交通运输 四 2 6600,018交通运输四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,019,019 船舶与海洋工程 四 4 5500,019船舶与海洋工程四45500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,500,选考化学,57,020,020 安全工程 四 4 6600,020安全工程四46600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3150,900,选考地理,2,021,021 地理信息科学 四 2 6600,021地理信息科学四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3152,500,选考化学,34,001,001 化学 四 6 6300,001化学四66300
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3152,500,选考化学,34,002,002 生物科学 四 2 6600,002生物科学四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3152,500,选考化学,34,003,003 测控技术与仪器 四 6 6600,003测控技术与仪器四66600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3152,500,选考化学,34,004,004 电气工程及其自动化 四 6 6600,004电气工程及其自动化四66600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3152,500,选考化学,34,005,005 自动化 四 6 6600,005自动化四66600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3152,500,选考化学,34,006,006 化学工程与工艺 四 6 6600,006化学工程与工艺四66600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,308,3152,500,选考化学,34,007,007 农业机械化及其自动化 四 2 6600,007农业机械化及其自动化四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,001,001 生物科学 四 2 6325,001生物科学四26325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,002,002 生物技术 四 4 6600,002生物技术四46600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,003,003 土木类 四 2 6325 含土木工程、道路桥梁与渡河工程、给排,003土木类四26325含土木工程、道路桥梁与渡河工程、给排
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,004,004 测绘工程 四 4 6325,004测绘工程四46325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,005,005 遥感科学与技术 四 7 5500,005遥感科学与技术四75500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,006,006 制药工程 四 2 6325,006制药工程四26325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,007,007 木材科学与工程 四 2 5500,007木材科学与工程四25500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,008,008 环境科学与工程类 四 4 6325 含环境科学、环境工程。,008环境科学与工程类四46325含环境科学、环境工程。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,009,009 食品科学与工程 四 4 6600,009食品科学与工程四46600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,010,010 食品质量与安全 四 3 6325,010食品质量与安全四36325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,011,011 农学 (新农科实验班) 四 2 6600,011农学(新农科实验班)四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,012,012 园艺 四 4 6600,012园艺四46600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,013,013 植物保护 四 3 6600,013植物保护四36600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,014,014 设施农业科学与工程 四 3 6325,014设施农业科学与工程四36325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,015,015 茶学 四 4 6325,015茶学四46325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,016,016 应用生物科学 四 2 6325,016应用生物科学四26325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,017,017 农业资源与环境 四 2 6600,017农业资源与环境四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,018,018 动物科学 四 4 6600,018动物科学四46600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3153,500,选考化学,60,019,019 林学 (新农科实验班) 四 2 6600,019林学(新农科实验班)四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3154,999,不限选考科目,6,001,001 社会工作 四 1 5200,001社会工作四15200
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3154,999,不限选考科目,6,002,002 婴幼儿发展与健康管理 四 1 4400,002婴幼儿发展与健康管理四14400
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3154,999,不限选考科目,6,003,003 商务英语 (仅招收英语语种考生) 四 1 5000 语种:英语,003商务英语(仅招收英语语种考生)四15000语种:英语
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3154,999,不限选考科目,6,004,004 健康服务与管理 四 1 5500,004健康服务与管理四15500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3154,999,不限选考科目,6,005,005 养老服务管理 四 1 5500,005养老服务管理四15500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3154,999,不限选考科目,6,006,006 跨境电子商务 四 1 5500,006跨境电子商务四15500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,999,不限选考科目,11,001,001 金融学类 四 3 6600 含金融学、国际经济与贸易、经济学,001金融学类四36600含金融学、国际经济与贸易、经济学
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,999,不限选考科目,11,002,002 法学 四 1 5280,002法学四15280
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,999,不限选考科目,11,003,003 英语 (语言科学创新实验班) 四 1 5280 语种:英语,003英语(语言科学创新实验班)四15280语种:英语
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,999,不限选考科目,11,004,004 心理学类 四 1 6600 含心理学、应用心理学,004心理学类四16600含心理学、应用心理学
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,999,不限选考科目,11,005,005 信息管理与信息系统 四 1 6600,005信息管理与信息系统四16600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,999,不限选考科目,11,006,006 工商管理类 四 2 6600 含工商管理、会计学,006工商管理类四26600含工商管理、会计学
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,999,不限选考科目,11,007,007 公共管理类 四 2 6600 含行政管理、劳动与社会保障,007公共管理类四26600含行政管理、劳动与社会保障
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,500,选考化学,25,008,008 数学与应用数学 四 1 6600 师范类。,008数学与应用数学四16600师范类。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,500,选考化学,25,009,009 物理学 四 8 6600 师范类。,009物理学四86600师范类。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,500,选考化学,25,010,010 化学 四 3 6600 师范类。,010化学四36600师范类。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,500,选考化学,25,011,011 生物科学类 四 4 6600 含生物科学、生物技术。,011生物科学类四46600含生物科学、生物技术。
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,500,选考化学,25,012,012 电子信息类 四 2 6600 含电子信息工程、电子科学与技术、光电,012电子信息类四26600含电子信息工程、电子科学与技术、光电
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,500,选考化学,25,013,013 通信工程 四 2 6600,013通信工程四26600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,500,选考化学,25,014,014 计算机科学与技术 四 1 6600,014计算机科学与技术四16600
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,500,选考化学,25,015,015 数据科学与大数据技术 四 1 5500,015数据科学与大数据技术四15500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,500,选考化学,25,016,016 化学工程与工艺 四 1 6325,016化学工程与工艺四16325
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,309,3155,500,选考化学,25,017,017 食品科学与工程 四 2 5500,017食品科学与工程四25500
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3155,900,选考地理,3,018,018 地理科学类 四 3 6600 含地理科学、地理信息科学,018地理科学类四36600含地理科学、地理信息科学
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3157,500,选考化学,15,001,001 电气工程及其自动化 四 2 5000,001电气工程及其自动化四25000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3157,500,选考化学,15,002,002 自动化 四 2 5000,002自动化四25000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3157,500,选考化学,15,003,003 计算机科学与技术 四 2 5000,003计算机科学与技术四25000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3157,500,选考化学,15,004,004 物联网工程 四 2 5000,004物联网工程四25000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3157,500,选考化学,15,005,005 数据科学与大数据技术 四 2 5000,005数据科学与大数据技术四25000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3157,500,选考化学,15,006,006 石油工程 四 5 5750,006石油工程四55750
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3158,999,不限选考科目,35,001,001 大数据工程技术 四 7 21800,001大数据工程技术四721800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3158,999,不限选考科目,35,002,002 信息安全与管理 四 7 21800,002信息安全与管理四721800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3158,999,不限选考科目,35,003,003 大数据与会计 四 7 19800,003大数据与会计四719800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3158,999,不限选考科目,35,004,004 国际经济与贸易 四 6 19800,004国际经济与贸易四619800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3158,999,不限选考科目,35,005,005 电子商务 四 3 21800,005电子商务四321800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3158,999,不限选考科目,35,006,006 旅游管理 四 2 21800,006旅游管理四221800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3158,999,不限选考科目,35,007,007 应用英语 四 3 19800,007应用英语四319800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3159,500,选考化学,25,001,001 口腔医学 五 2 39800,001口腔医学五239800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3159,500,选考化学,25,002,002 中药学 四 4 28800,002中药学四428800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3159,500,选考化学,25,003,003 医学检验技术 四 12 28800,003医学检验技术四1228800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3159,500,选考化学,25,004,004 医学影像技术 四 2 28800,004医学影像技术四228800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3159,500,选考化学,25,005,005 康复治疗学 四 5 22800,005康复治疗学四522800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3159,600,选考生物学,11,006,006 护理学 四 11 23800,006护理学四1123800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3161,999,不限选考科目,10,001,001 金融工程 四 5 29800,001金融工程四529800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3161,999,不限选考科目,10,002,002 工程造价 四 5 29800,002工程造价四529800
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3161,500,选考化学,20,003,003 智能车辆工程 四 5 28000,003智能车辆工程四528000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3161,500,选考化学,20,004,004 通信工程 四 5 28000,004通信工程四528000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,310,3161,500,选考化学,20,005,005 计算机科学与技术 四 10 31000,005计算机科学与技术四1031000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3162,999,不限选考科目,1,001,001 中医养生学 五 1 7500 不招色盲、色弱,001中医养生学五17500不招色盲、色弱
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3162,500,选考化学,23,002,002 制药工程 四 2 6300 不招色盲、色弱,002制药工程四26300不招色盲、色弱
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3162,500,选考化学,23,003,003 生物医学工程 四 1 6300 不招色盲、色弱,003生物医学工程四16300不招色盲、色弱
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3162,500,选考化学,23,004,004 食品卫生与营养学 四 1 7500 不招色盲、色弱,004食品卫生与营养学四17500不招色盲、色弱
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3162,500,选考化学,23,005,005 中医学 五 4 7900 不招色盲、色弱,005中医学五47900不招色盲、色弱
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3162,500,选考化学,23,006,006 针灸推拿学 五 3 7900 不招色盲、色弱,006针灸推拿学五37900不招色盲、色弱
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3162,500,选考化学,23,007,007 中西医临床医学 五 4 7900 不招色盲、色弱,007中西医临床医学五47900不招色盲、色弱
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3162,500,选考化学,23,008,008 中药学 四 1 7900 不招色盲、色弱,008中药学四17900不招色盲、色弱
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3162,500,选考化学,23,009,009 眼视光学 四 2 7900 不招色盲、色弱,009眼视光学四27900不招色盲、色弱
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3162,500,选考化学,23,010,010 康复治疗学 四 2 7500 不招色盲、色弱,010康复治疗学四27500不招色盲、色弱
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3162,500,选考化学,23,011,011 护理学 四 3 7900 不招色盲、色弱,011护理学四37900不招色盲、色弱
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,999,不限选考科目,6,001,001 国际经济与贸易 (数字贸易精英班) 四 2 5510,001国际经济与贸易(数字贸易精英班)四25510
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,999,不限选考科目,6,002,002 建筑学 四 2 6850,002建筑学四26850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,999,不限选考科目,6,003,003 会计学 (智能会计) 四 2 5510,003会计学(智能会计)四25510
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,500,选考化学,37,004,004 数学与应用数学 四 3 6850,004数学与应用数学四36850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,500,选考化学,37,005,005 应用化学 四 4 6850,005应用化学四46850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,500,选考化学,37,006,006 海洋科学 四 3 6850,006海洋科学四36850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,500,选考化学,37,007,007 统计学 四 3 6850,007统计学四36850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,500,选考化学,37,008,008 机械设计制造及其自动化 四 2 6850,008机械设计制造及其自动化四26850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,500,选考化学,37,009,009 材料科学与工程 四 3 6850,009材料科学与工程四36850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,500,选考化学,37,010,010 通信工程 四 4 6850,010通信工程四46850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,500,选考化学,37,011,011 人工智能 四 2 6850,011人工智能四26850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,500,选考化学,37,012,012 数据科学与大数据技术 四 2 6850,012数据科学与大数据技术四26850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,500,选考化学,37,013,013 土木工程 四 5 6850,013土木工程四56850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,500,选考化学,37,014,014 化学工程与工艺 四 3 6850,014化学工程与工艺四36850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3163,500,选考化学,37,015,015 生物医学工程 四 3 6850,015生物医学工程四36850
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,999,不限选考科目,8,001,001 资源与环境经济学 四 1 5100,001资源与环境经济学四15100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,999,不限选考科目,8,002,002 数字经济 四 3 5100,002数字经济四35100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,999,不限选考科目,8,003,003 金融数学 四 1 5100,003金融数学四15100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,999,不限选考科目,8,004,004 贸易经济 四 1 5100,004贸易经济四15100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,999,不限选考科目,8,005,005 信息管理与信息系统 四 1 5100,005信息管理与信息系统四15100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,999,不限选考科目,8,006,006 人力资源管理 四 1 5100,006人力资源管理四15100
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,500,选考化学,5,007,007 信息与计算科学 四 1 5000,007信息与计算科学四15000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,500,选考化学,5,008,008 数据科学 四 2 5000,008数据科学四25000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,500,选考化学,5,009,009 计算机科学与技术 四 1 5000,009计算机科学与技术四15000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,500,选考化学,5,010,010 数据科学与大数据技术 四 1 5000,010数据科学与大数据技术四15000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,311,3164,900,选考地理,1,011,011 人文地理与城乡规划 四 1 5000,011人文地理与城乡规划四15000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3165,999,不限选考科目,1,001,001 金融学 (中外合作办学) 四 1 40000,001金融学(中外合作办学)四140000
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3166,500,选考化学,7,001,001 新媒体技术 四 5 5280,001新媒体技术四55280
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3166,500,选考化学,7,002,002 虚拟现实技术 四 2 5280,002虚拟现实技术四25280
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3167,500,选考化学,21,001,001 数学与应用数学 四 10 5040 师范类,001数学与应用数学四105040师范类
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3167,500,选考化学,21,002,002 电气工程及其自动化 四 5 5370,002电气工程及其自动化四55370
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3167,500,选考化学,21,003,003 网络工程 四 6 5370,003网络工程四65370
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3167,516,选考化学且生物学,15,004,004 临床医学 五 15 5480,004临床医学五155480
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,999,不限选考科目,26,001,001 经济学 四 6 5175,001经济学四65175
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,999,不限选考科目,26,002,002 金融学 四 6 5175,002金融学四65175
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,999,不限选考科目,26,003,003 国际经济与贸易 四 6 5175,003国际经济与贸易四65175
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,999,不限选考科目,26,004,004 法学 四 2 5175,004法学四25175
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,999,不限选考科目,26,005,005 应用心理学 四 6 5175,005应用心理学四65175
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,006,006 数学与应用数学 四 3 5175,006数学与应用数学四35175
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,007,007 信息与计算科学 四 3 5175,007信息与计算科学四35175
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,008,008 物理学 (国家基地) 四 2 5175,008物理学(国家基地)四25175
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,009,009 化学类 四 6 5520 含化学、应用化学、材料化学,009化学类四65520含化学、应用化学、材料化学
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,010,010 生物科学类 四 6 5520 含生物科学、生物工程,010生物科学类四65520含生物科学、生物工程
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,011,011 统计学 四 3 5175,011统计学四35175
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,012,012 数据科学 四 3 5175,012数据科学四35175
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,013,013 机械电子工程 四 6 5520,013机械电子工程四65520
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,014,014 测控技术与仪器 四 6 5520,014测控技术与仪器四65520
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,015,015 能源与动力工程 四 6 5520,015能源与动力工程四65520
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,016,016 电气工程及其自动化 四 6 5520,016电气工程及其自动化四65520
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,017,017 电子信息类 四 6 5520 含电子信息工程、电子信息科学与技术,017电子信息类四65520含电子信息工程、电子信息科学与技术
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,018,018 光电信息科学与工程 四 2 5520,018光电信息科学与工程四25520
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,019,019 人工智能 四 2 5520,019人工智能四25520
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,020,020 自动化 四 6 5520,020自动化四65520
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,021,021 计算机科学与技术 (先进计算) 四 2 5520,021计算机科学与技术(先进计算)四25520
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,022,022 数据科学与大数据技术 四 2 5520,022数据科学与大数据技术四25520
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3168,500,选考化学,76,023,023 环境科学与工程类 四 6 5520 含环境科学、环境工程,023环境科学与工程类四65520含环境科学、环境工程
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3169,999,不限选考科目,2,001,001 工程管理 四 2 4950,001工程管理四24950
4.2025年福建省普通高校招生计划物理科目组-本科批.pdf,312,3169,500,选考化学,36,002,002 机械工程 四 3 5280,002机械工程四35280
